Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2030,Y2050
"181","Zimbabwe","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.384400","0.327500","0.335200","0.770400","0.791200","0.760000","0.853700","0.801600","0.895300","1.020200","1.478300","1.249300","1.457500","1.561600","1.561600","1.249300","0.937000","1.151400","1.230000","1.932900","2.040400","1.831600","1.692800","1.495000","1.936100","1.705000","1.528600","1.836000","1.712100","1.977700","1.870200","1.199300","1.709800","1.934300","1.582400","1.957200","1.957200","1.978000","2.082100","1.819800","1.707400","1.472900","1.613600","1.074300","1.007800","1.260600","1.195500","1.010900","1.377000","1.468000","1.240200","0.853700","0.774600","0.962000","0.887000","1.209700","1.353400","1.353400","1.305500","2.183300","3.715900"
"5000","World","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","11391804271.000000","12855002114.000000","14513072477.000000","16264761433.000000","18758908200.000000","21830266927.000000","23828395371.000000","26041899728.000000","28143365268.000000","31343417791.000000","33341699148.000000","35826077117.000000","38681530987.000000","38304311289.000000","43583776054.000000","44775124518.000000","48797637210.000000","53458253870.000000","56447201520.000000","60049483090.000000","60137215370.000000","61137330731.000000","65908823972.000000","70089567960.000000","70017620988.000000","71907201122.000000","75083108067.000000","78848305384.000000","78035445876.000000","76421665530.000000","74889795800.000000","72908219460.000000","71223619560.000000","72279787880.000000","77963205390.000000","82356294090.000000","80986854720.000000","82558678770.000000","84709334030.000000","80727646990.000000","81678691570.000000","84355535501.699997","86708606002.600006","89567210555.899994","90181622775.800003","92549320175.500000","96441722965.300003","95243484938.500000","96663112402.800003","100473912991.500000","104332111555.300000","104871008150.500000","106783569001.100010","107343123324.600010","106072236152.840000","107943737233.342000","109905248425.409000","108657995070.429900","108835660243.060390","121198207636.433400","135704407852.794400"
"5000","World","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","3417541281.300000","3856500634.200000","4353921743.100000","4879428429.900000","5627672460.000000","6549080078.100000","7148518611.300000","7812569918.400000","8443009580.400000","9403025337.299999","10002509744.400000","10747823135.100000","11604459296.100000","11491293386.700001","13075132816.200001","13432537355.400000","14639291163.000000","16037476161.000000","16934160456.000000","18014844927.000000","18041164611.000000","18341199219.299999","19772647191.599998","21026870388.000000","21005286296.400002","21572160336.599998","22524932420.099998","23654491615.200001","23410633762.799999","22926499659.000000","22466938740.000000","21872465838.000000","21367085868.000000","21683936364.000000","23388961617.000000","24706888227.000000","24296056416.000000","24767603631.000000","25412800209.000000","24218294097.000000","24503607471.000000","25306660650.509998","26012581800.779999","26870163166.770000","27054486832.740002","27764796052.650002","28932516889.590000","28573045481.549999","28998933720.840000","30142173897.450001","31299633466.590000","31461302445.150002","32035070700.330002","32202936997.380001","31821670845.852001","32383121170.002602","32971574527.622700","32597398521.129002","32650698072.918098","36359462290.930000","40711322355.838303"
"5000","World","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","1139180427.100000","1285500211.400000","1451307247.700000","1626476143.300000","1875890820.000000","2183026692.700000","2382839537.100000","2604189972.800000","2814336526.800000","3134341779.100000","3334169914.800000","3582607711.700000","3868153098.700000","3830431128.900000","4358377605.400000","4477512451.800000","4879763721.000000","5345825387.000000","5644720152.000000","6004948309.000000","6013721537.000000","6113733073.100000","6590882397.200000","7008956796.000000","7001762098.800000","7190720112.200000","7508310806.700000","7884830538.400000","7803544587.600000","7642166553.000000","7488979580.000000","7290821946.000000","7122361956.000000","7227978788.000000","7796320539.000000","8235629409.000000","8098685472.000000","8255867877.000000","8470933403.000000","8072764699.000000","8167869157.000000","8435553550.170000","8670860600.260000","8956721055.590000","9018162277.580000","9254932017.549999","9644172296.530001","9524348493.850000","9666311240.280001","10047391299.150000","10433211155.530001","10487100815.049999","10678356900.110001","10734312332.459999","10607223615.284000","10794373723.334200","10990524842.540899","10865799507.042999","10883566024.306000","12119820763.643299","13570440785.279400"
"5000","World","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","179.014100","202.007200","228.062600","255.589100","294.782800","343.047100","374.446200","409.229900","442.252900","492.539400","523.941000","562.981200","607.852600","601.924900","684.887900","703.609100","766.820000","840.058300","887.027500","943.634700","945.013400","960.729500","1035.710100","1101.407500","1100.276900","1129.970300","1179.877400","1239.044800","1226.271300","1200.911900","1176.839600","1145.700600","1119.228300","1135.825200","1225.136100","1294.170300","1272.650600","1297.350700","1331.146700","1268.577300","1283.522300","1325.587000","1362.563800","1407.484700","1417.139800","1454.346500","1515.512800","1496.683300","1518.991800","1578.875800","1639.504600","1647.973000","1678.027500","1686.820500","1666.849400","1696.258700","1727.082500","1707.482800","1710.274700","1904.543300","2132.497800"
"5000","World","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","40.278200","45.451600","51.314100","57.507500","66.326100","77.185600","84.250400","92.076700","99.506900","110.821400","117.886700","126.670800","136.766800","135.433100","154.099800","158.312000","172.534500","189.013100","199.581200","212.317800","212.628000","216.164100","233.034800","247.816700","247.562300","254.243300","265.472400","278.785100","275.911000","270.205200","264.788900","257.782600","251.826400","255.560700","275.655600","291.188300","286.346400","291.903900","299.508000","285.429900","288.792500","298.257100","306.576900","316.684100","318.856500","327.228000","340.990400","336.753800","341.773100","355.247000","368.888500","370.793900","377.556200","379.534600","375.041100","381.658200","388.593600","384.183600","384.811800","428.522200","479.812000"
"5000","World","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","17.901400","20.200700","22.806300","25.558900","29.478300","34.304700","37.444600","40.923000","44.225300","49.253900","52.394100","56.298100","60.785300","60.192500","68.488800","70.360900","76.682000","84.005800","88.702700","94.363500","94.501300","96.072900","103.571000","110.140700","110.027700","112.997000","117.987700","123.904500","122.627100","120.091200","117.684000","114.570100","111.922800","113.582500","122.513600","129.417000","127.265100","129.735100","133.114700","126.857700","128.352200","132.558700","136.256400","140.748500","141.714000","145.434600","151.551300","149.668300","151.899200","157.887600","163.950500","164.797300","167.802800","168.682100","166.684900","169.625900","172.708200","170.748300","171.027500","190.454300","213.249800"
"5000","World","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","58.179600","65.652300","74.120300","83.066500","95.804400","111.490300","121.695000","132.999700","143.732200","160.075300","170.280800","182.968900","197.552100","195.625600","222.588600","228.673000","249.216500","273.018900","288.283900","306.681300","307.129300","312.237100","336.605800","357.957400","357.590000","367.240300","383.460200","402.689600","398.538200","390.296400","382.472900","372.352700","363.749200","369.143200","398.169200","420.605400","413.611400","421.639000","432.622700","412.287600","417.144700","430.815800","442.833200","457.432500","460.570400","472.662600","492.541700","486.422100","493.672300","513.134600","532.839000","535.591200","545.358900","548.216700","541.726100","551.284100","561.301800","554.931900","555.839300","618.976600","693.061800"
"5000","World","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","237.193600","267.659500","302.182900","338.655600","390.587300","454.537300","496.141200","542.229600","585.985100","652.614700","694.221800","745.950100","805.404700","797.550500","907.476500","932.282100","1016.036500","1113.077200","1175.311400","1250.316000","1252.142700","1272.966600","1372.315900","1459.364900","1457.866900","1497.210700","1563.337600","1641.734400","1624.809500","1591.208300","1559.312500","1518.053300","1482.977500","1504.968400","1623.305300","1714.775700","1686.262000","1718.989600","1763.769300","1680.864900","1700.667000","1756.402800","1805.397000","1864.917300","1877.710200","1927.009100","2008.054400","1983.105400","2012.664100","2092.010400","2172.343600","2183.564200","2223.386500","2235.037200","2208.575500","2247.542800","2288.384300","2262.414700","2266.113900","2523.519800","2825.559600"
"5100","Africa","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","347716000.000000","374774000.000000","438266000.000000","502830000.000000","548968000.000000","534372000.000000","588019000.000000","663838000.000000","718283000.000000","822411000.000000","939511000.000000","1044192000.000000","1037421000.000000","1053917000.000000","1207370000.000000","1274987000.000000","1295110000.000000","1357148000.000000","1466097000.000000","1741370000.000000","1851243000.000000","1839202000.000000","1692611000.000000","1790705000.000000","1880925000.000000","2023934000.000000","1927569000.000000","2080849000.000000","2007133000.000000","2081680000.000000","2040121000.000000","2013012000.000000","2264627000.000000","1980694000.000000","2100415000.000000","2292446000.000000","2245140000.000000","2319273000.000000","2391755000.000000","2444414000.000000","2464379000.000000","2737196398.600000","2628748724.200000","3007238432.900000","2899977149.700000","3009827671.200000","2745555771.900000","2823041783.000000","2889585311.100000","3227566233.900000","3141054651.500000","3088742224.100000","3280121088.900000","3545213906.600000","3479354027.800000","3762101890.400000","4308053224.700000","4298893981.040000","4123016365.380000","4791916839.273600","7104574958.973300"
"5100","Africa","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","104314800.000000","112432200.000000","131479800.000000","150849000.000000","164690400.000000","160311600.000000","176405700.000000","199151400.000000","215484900.000000","246723300.000000","281853300.000000","313257600.000000","311226300.000000","316175100.000000","362211000.000000","382496100.000000","388533000.000000","407144400.000000","439829100.000000","522411000.000000","555372900.000000","551760600.000000","507783300.000000","537211500.000000","564277500.000000","607180200.000000","578270700.000000","624254700.000000","602139900.000000","624504000.000000","612036300.000000","603903600.000000","679388100.000000","594208200.000000","630124500.000000","687733800.000000","673542000.000000","695781900.000000","717526500.000000","733324200.000000","739313700.000000","821158919.580000","788624617.260000","902171529.870000","869993144.910000","902948301.360000","823666731.570000","846912534.900000","866875593.330000","968269870.170000","942316395.450000","926622667.230000","984036326.670000","1063564171.980000","1043806208.340000","1128630567.120000","1292415967.410000","1289668194.312000","1236904909.614000","1437575051.782100","2131372487.692000"
"5100","Africa","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","34771600.000000","37477400.000000","43826600.000000","50283000.000000","54896800.000000","53437200.000000","58801900.000000","66383800.000000","71828300.000000","82241100.000000","93951100.000000","104419200.000000","103742100.000000","105391700.000000","120737000.000000","127498700.000000","129511000.000000","135714800.000000","146609700.000000","174137000.000000","185124300.000000","183920200.000000","169261100.000000","179070500.000000","188092500.000000","202393400.000000","192756900.000000","208084900.000000","200713300.000000","208168000.000000","204012100.000000","201301200.000000","226462700.000000","198069400.000000","210041500.000000","229244600.000000","224514000.000000","231927300.000000","239175500.000000","244441400.000000","246437900.000000","273719639.860000","262874872.420000","300723843.290000","289997714.970000","300982767.120000","274555577.190000","282304178.300000","288958531.110000","322756623.390000","314105465.150000","308874222.410000","328012108.890000","354521390.660000","347935402.780000","376210189.040000","430805322.470000","429889398.104000","412301636.538000","479191683.927400","710457495.897300"
"5100","Africa","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","5.464100","5.889300","6.887000","7.901600","8.626600","8.397300","9.240300","10.431700","11.287300","12.923600","14.763700","16.408700","16.302300","16.561600","18.973000","20.035500","20.351700","21.326600","23.038700","27.364400","29.091000","28.901700","26.598200","28.139700","29.557400","31.804700","30.290400","32.699100","31.540700","32.712100","32.059000","31.633000","35.587000","31.125200","33.006500","36.024200","35.280800","36.445700","37.584700","38.412200","38.726000","43.013100","41.308900","47.256600","45.571100","47.297300","43.144400","44.362100","45.407800","50.718900","49.359400","48.537400","51.544800","55.710500","54.675600","59.118700","67.698000","67.554000","64.790300","75.301600","111.643300"
"5100","Africa","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","1.229400","1.325100","1.549600","1.777900","1.941000","1.889400","2.079100","2.347100","2.539600","2.907800","3.321800","3.692000","3.668000","3.726300","4.268900","4.508000","4.579100","4.798500","5.183700","6.157000","6.545500","6.502900","5.984600","6.331400","6.650400","7.156100","6.815300","7.357300","7.096600","7.360200","7.213300","7.117400","8.007100","7.003200","7.426500","8.105400","7.938200","8.200300","8.456600","8.642700","8.713300","9.677900","9.294500","10.632700","10.253500","10.641900","9.707500","9.981500","10.216700","11.411800","11.105900","10.920900","11.597600","12.534900","12.302000","13.301700","15.232000","15.199700","14.577800","16.942800","25.119700"
